name,country,potential_gtco2,fuel_type,id,gem_source,latitude,longitude,source_for_lat_long,operators,parent_company,companies,start_year,multiple_unit,world_region,status_cb,status_gem,status_lvl_1,status_lvl_2
Shahaiji No.1 Coal Mine,China,1.1959332,Coal,M0321,https://www.gem.wiki/Shahaiji_No.1_coal_mine,46.63269329868602,86.19783666736673,GEM,State Grid Energy Hefeng Coal Power Company,China Energy (100.0%),China Energy (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Shajihai No.2 Coal Mine,China,1.1471196,Coal,M0322,https://www.gem.wiki/Shahaiji_No.1_coal_mine,46.62623839418114,86.18215824560076,GEM,State Grid Energy Hefeng Coal and Electricity Company,China Energy (100.0%),China Energy (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Shangwan Coal Mine,China,1.78657776,Coal,M0326,https://www.gem.wiki/Shangwan_Coal_Mine,39.217545,110.007346,GEM,China Shenhua Energy,China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),No start year available,None,Asia,operating,operating,operating,operating
Shangyuquan Coal Mine,China,1.428774072,Coal,M0327,https://www.gem.wiki/Shangyuquan_Coal_Mine,39.256901,111.22119,GEM,Shanxi Luneng Hequ Electricity & Coal Development Company,Guangdong Jinma Tourism Group (70.0%);Jinneng Group (30.0%),Guangdong Jinma Tourism Group (70.0%);Jinneng Group (30.0%),No start year available,None,Asia,operating,operating,operating,operating
Shanxi Dongda Coal Mine,China,1.02996696,Coal,M0329,https://www.gem.wiki/Shanxi_Dongda_Coal_Mine,35.726066,112.424415,GEM,Shanxi Coal Transportation and Sale Group Dongda Energy Company,Jinneng Group (100.0%),Jinneng Group (100.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Shanxi Lu'an Gucheng Coal Mine,China,1.811350662,Coal,M0331,https://www.gem.wiki/Shanxi_Lu'an_Gucheng_mine,36.25626,112.918649,GEM,Shanxi Lu'an Mining Group,Lu'an Chemical Group (100.0%),Lu'an Chemical Group (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Shaqu No.1 Coal Mine,China,1.38630624,Coal,M0335,https://www.gem.wiki/Shaqu_No.1_Mine,37.411799,110.861439,GEM,Huajin Coking Coal Company,China Coal (28.0%);Shanxi Coking Coal Group (51.0%);Others (21.0%),China Coal (28.0%);Shanxi Coking Coal Group (51.0%);Others (21.0%),No start year available,None,Asia,operating,operating,operating,operating
Shaybah,Saudi Arabia,4.268589672,Oil&Gas,OG0014115,https://www.gem.wiki/Shaybah_Oil_and_Gas_Field_(Saudi_Arabia),21.7237,53.6572,GEM,Saudi Aramco,No informations on company (100.0%),Saudi Aramco (100.0%),1998,None,Asia,operating,operating,operating,operating
Shengli,China,1.50578136,Oil&Gas,OG0010833,https://www.gem.wiki/Shengli_Oil_Complex_(China),37.1771,118.4754,GEM,Shengli Oil Field Company,Sinopec Group (100.0%),Sinopec Group (100.0%),1961,None,Asia,operating,operating,operating,operating
Shengli East No.2 Coal Mine,China,4.5936618,Coal,M0336,https://www.gem.wiki/Shengli_East_No.2_open-pit_mine,44.06697,116.22348,GEM,Inner Mongolia Datang International Xilinhaote Mining Company,China Datang (35.34%);HKSCC Nominees Limited (32.9%);Tianjin Energy Investment Group (7.0%);Hebei Construction & Investment Group (6.93%);Beijing Energy Group (6.81%);Others (7.749999999999986%),China Datang (35.34%);HKSCC Nominees Limited (32.9%);Tianjin Energy Investment Group (7.0%);Hebei Construction & Investment Group (6.93%);Beijing Energy Group (6.81%);Others (7.749999999999986%),No start year available,None,Asia,operating,operating,operating,operating
Shengli No.1 Open-Pit Coal Mine,China,1.6129498,Coal,M0337,https://www.gem.wiki/Shengli_No.1_open-pit_mine,44.002945,116.00678,GEM,China Energy Beidian Shengli Energy,China Energy (46.0%);China Huaneng (26.0%);Others (28.0%),China Energy (46.0%);China Huaneng (26.0%);Others (28.0%),No start year available,None,Asia,not started,operating,operating,operating
Shenhua Baorixile Surface Coal Mine,China,1.5660757,Coal,M0339,https://www.gem.wiki/Shenhua_Baorixile_Surface_Mine,49.391925,119.746017,GEM,China Energy Baorixile Energy Company,China Energy (39.0%);Guangda Holding Company (17.0%);China National Petroleum Corporation (9.0%);Changchun Jijun Trade Company (2.0%);Others (33.0%),China Energy (39.0%);Guangda Holding Company (17.0%);China National Petroleum Corporation (9.0%);Changchun Jijun Trade Company (2.0%);Others (33.0%),No start year available,None,Asia,operating,operating,operating,operating
Shenhua Bulianta Coal Mine,China,2.22313896,Coal,M0340,https://www.gem.wiki/Shenhua_Bulianta_Coal_Mine,39.354814,110.168084,GEM,China Shenhua Energy,China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),No start year available,None,Asia,operating,operating,operating,operating
Shenhua Heidaigou Surface Coal Mine,China,2.72080242,Coal,M0341,https://www.gem.wiki/Shenhua_Heidaigou_Surface_Mine,39.794309,111.254573,GEM,Shenhua Junggar Energy,China Energy (40.0%);China Cinda Asset Management Company (42.0%);Others (18.0%),China Energy (40.0%);China Cinda Asset Management Company (42.0%);Others (18.0%),No start year available,None,Asia,operating,operating,operating,operating
Shicaocun Coal Mine,China,1.456378163,Coal,M0342,https://www.gem.wiki/Shicaocun_mine,37.943405,106.696881,GEM,China Energy Ningxia Coal Industry Company,China Energy (51.0%);Ningxia State-Owned Assets Company (49.0%),China Energy (51.0%);Ningxia State-Owned Assets Company (49.0%),No start year available,None,Asia,operating,operating,operating,operating
Shigetai Coal Mine,China,1.19330253,Coal,M0343,https://www.gem.wiki/Shigetai_Coal_Mine,39.412064,110.13213,GEM,China Shenhua Energy,China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),No start year available,None,Asia,operating,operating,operating,operating
Shilawusu Coal Mine,China,3.884098152,Coal,M0344,https://www.gem.wiki/Shilawusu_mine,39.018006,109.621986,GEM,Inner Mongolia Haosheng Coal Industry Company,Shandong Energy (77.0%);Shanghai Huayi Group (19.0%);Jiutai Energy (2.0%);Jinchengtai Limited Liability Company Of Chemical Industry of Ordos City (1.0%);Others (1.0%),Shandong Energy (77.0%);Shanghai Huayi Group (19.0%);Jiutai Energy (2.0%);Jinchengtai Limited Liability Company Of Chemical Industry of Ordos City (1.0%);Others (1.0%),No start year available,None,Asia,not started,operating,operating,operating
Shitoumei No.1 Coal Mine,China,2.416834556,Coal,M0345,https://www.gem.wiki/Shitoumei_No.1_open_pit_coal_mine,44.271559,93.057426,GEM,Xinjiang Energy Group,Xinjiang Energy Group (100.0%),Xinjiang Energy Group (100.0%),No start year available,None,Asia,not started,operating,operating,operating
Shtokman,Russia,6.135874132,Oil&Gas,OG0012077,https://www.gem.wiki/Shtokman_Gas_Field_(Russia),71.794,45.723,GEM,Gazprom,TotalEnergies (25.0%);Equinor ASA (24.0%);Gazprom (51.0%),TotalEnergies (25.0%);Equinor ASA (24.0%);Gazprom (51.0%),No start year available,None,Europe,not started,in development,in development,not started
Shubarkol Coal Mine,Kazakhstan,0.99091608,Coal,M4231,https://www.gem.wiki/Shubarkol_Premium_Coal_Mine,49.017346,68.614549,GEM,Shubarkol Premium JSC,Joint Resources JSC (67.0%); (16.5%);Others (16.5%),Joint Resources JSC (67.0%); (16.5%);Others (16.5%),2016,None,Asia,operating,operating,operating,operating
Shurapskaya Coal Mine,Russia,1.03240764,Coal,M0845,https://www.gem.wiki/Shurapskaya_coal_mine,55.5959,86.1429,GEM,SDS UGOL,Siberian Business Union-Coal (SBU) (100.0%),Siberian Business Union-Coal (SBU) (100.0%),No start year available,None,Europe,not started,shelved,shelved,not started
Siarmal Coal Mine,India,1.8605412,Coal,M0632,https://www.gem.wiki/Siarmal_coal_mine,22.043469,83.733619,GEM,Mahanadi Coalfields Limited (MCL),Coal India (100.0%),Coal India (100.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Sihe Coal Mine,China,1.00522563,Coal,M2137,https://www.gem.wiki/Sihe_No.2_Coal_Mine,35.533277,112.651247,GEM,Jinneng Holding Equipment Manufacturing Group,Jinneng Group (70.06%);China Development Bank (10.29%);China Cinda Asset Management Company (13.65%);Others (6.0%),Jinneng Group (70.06%);China Development Bank (10.29%);China Cinda Asset Management Company (13.65%);Others (6.0%),No start year available,None,Asia,operating,operating,operating,operating
Sijiazhuang Coal Mine,China,1.559805723,Coal,M0348,https://www.gem.wiki/Sijiazhuang_Coal_Mine,37.585557,113.621388,GEM,Yangquan Coal Industry Group,Huayang New Material Technology Group (100.0%),Huayang New Material Technology Group (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Sirte Shale,Libya,1.703281911,Oil&Gas,No informations available on GEM,No informations available on GEM,26.8234472,18.1236723,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Africa,not started,None,not started,not started
South Pars (Phases 2-3) dry gas,Iran,1.016274224,Oil&Gas,OG0012246,https://www.gem.wiki/South_Pars_(Phase_2-3)_Gas_Field_(Iran),26.93208573438476,52.26078113035417,GEM,TotalEnergies,TotalEnergies (40.0%);Gazprom (30.0%);Petroliam Nasional Berhad (Petronas) (30.0%),TotalEnergies (40.0%);Gazprom (30.0%);Petroliam Nasional Berhad (Petronas) (30.0%),2002,None,Asia,operating,operating,operating,operating
South Pars (Phases 20-21),Iran,1.017173226,Oil&Gas,OG0012257,https://www.gem.wiki/South_Pars_(Phase_20-21)_Gas_Field_(Iran),26.85999201772849,52.09069012122814,GEM,Pars Oil and Gas Company,National Iranian Oil Company (100.0%),National Iranian Oil Company (100.0%),2017,None,Asia,operating,operating,operating,operating
South Pars (Phases 22-24),Iran,1.04273081,Oil&Gas,OG0014110,https://www.gem.wiki/South_Pars_(all_phases)_Gas_Field_(Iran),26.881271568153416,52.14199022753333,GEM,None,No informations on company (100.0%),No informations on company (100.0%),2002,None,Asia,operating,operating,operating,operating
South Pars (Phases 4-5) dry gas,Iran,1.100975522,Oil&Gas,OG0012247,https://www.gem.wiki/South_Pars_(Phase_4-5)_Gas_Field_(Iran),26.90374014807064,52.122312915243945,GEM,Eni S.P.A.,Eni S.P.A. (60.0%);PPL (8.0%);PPI (12.0%);National Iranian Oil Company (20.0%),Eni S.P.A. (60.0%);PPL (8.0%);PPI (12.0%);National Iranian Oil Company (20.0%),2005,None,Asia,operating,operating,operating,operating
South Pars (Phases 9-10) dry gas,Iran,1.265006303,Oil&Gas,OG0012249,https://www.gem.wiki/South_Pars_(Phase_9-10)_Gas_Field_(Iran),26.891027350570408,52.130418592316126,GEM,National Iranian Oil Company,No informations on company (100.0%),National Iranian Oil Company (100.0%),2009,None,Asia,operating,operating,operating,operating
Southeast Uplift Onshore Heilongjiang Province,China,1.750536451,Oil&Gas,No informations available on GEM,No informations available on GEM,34.943303967218,104.94185833785636,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,None,not started,not started
"Spirit River (Notikewin, Falher, Wilrich)",Canada,2.976203115,Oil&Gas,No informations available on GEM,No informations available on GEM,60.97247202443151,-108.0913323699758,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
Stepnoy Coal Mine,Russia,3.55851144,Coal,M0850,https://www.gem.wiki/Stepnoy_coal_mine,53.705548,91.087818,GEM,Razrez Stepnoy Coal Company JSC,Octo Coal (100.0%),Octo Coal (100.0%),1993,None,Europe,operating,operating,operating,operating
Suancigou Coal Mine,China,2.077994952,Coal,M0351,https://www.gem.wiki/Suancigou_coal_mine,39.705785,111.205624,GEM,Inner Mongolia Yitai Jingyue Suancigou Mining Company,Inner Mongolia Yitai Group (52.0%);Shanxi Yuedian Energy (24.0%);Beijing Jingneng Power Company (24.0%),Inner Mongolia Yitai Group (52.0%);Shanxi Yuedian Energy (24.0%);Beijing Jingneng Power Company (24.0%),No start year available,None,Asia,operating,operating,operating,operating
Sudair Shale,Saudi Arabia,1.032893123,Oil&Gas,No informations available on GEM,No informations available on GEM,25.602051018952928,42.29856833652924,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,None,not started,not started
Sugodinsk-Ogodzhinsky Coal Mine,Russia,1.81586592,Coal,M0851,https://www.gem.wiki/Sugodinsk-Ogodzhinsky_coal_mine,52.750425,132.581978,GEM,Ogodzhinskaya Coal Company,A-Property (100.0%),A-Property (100.0%),No start year available,None,Europe,not started,mothballed,mothballed,stopped
Syncrude Mildred Lake/Aurora,Canada,1.184050044,Oil&Gas,OG0009631,"https://www.gem.wiki/Athabasca_Area_-_Scheme_8573P_Oil_Sands_Project_(Alberta,_Canada)",57.056,-111.711,GEM,Syncrude Canada Limited,Suncor (58.7%);Imperial Oil Resources Limited (25.0%);Sinopec Oil Sands Partnership (9.0%);CNOOC Oil Sands Canada (7.2%);Others (0.09999999999999432%),Suncor (58.7%);Imperial Oil Resources Limited (25.0%);Sinopec Oil Sands Partnership (9.0%);CNOOC Oil Sands Canada (7.2%);Others (0.09999999999999432%),1978,None,North America,operating,operating,operating,operating
Talahao Coal Mine,China,1.297489895,Coal,M0353,https://www.gem.wiki/Talahao_mine,39.79013,110.156685,GEM,Inner Mongolia Yitai Coal Company,Inner Mongolia Yitai Investment (100.0%),Inner Mongolia Yitai Investment (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Talaipalli Coal Mine,India,1.53294876,Coal,M0640,https://www.gem.wiki/Talaipalli_coal_mine,22.17758,83.355201,GEM,National Thermal Power Corporation,National Thermal Power Corporation (100.0%),National Thermal Power Corporation (100.0%),2019,None,Asia,operating,operating,operating,operating
Taldinsky Coal Mine,Russia,2.196612,Coal,M0854,https://www.gem.wiki/Taldinsky_coal_mine,54.177222,87.190556,GEM,Kuzbassrazrezugol,Ural Mining Metallurgical Company (100.0%),Ural Mining Metallurgical Company (100.0%),1986,None,Europe,operating,operating,operating,operating
Talike District No. 2 Coal Mine,China,1.1349162,Coal,M0354,https://www.gem.wiki/Talike_District_No._2_Mine,41.979907,84.378789,GEM,Bazhou Dongchen Industry and Trade Company,Bazhou Dongchen Industry and Trade Company (100.0%),Bazhou Dongchen Industry and Trade Company (100.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Tambey Zone (Yamal Megaproject),Russia,2.474909236,Oil&Gas,OG0012380,https://www.gem.wiki/Yuzhno-Tambeyskoye_Oil_and_Gas_Field_(Russia),71.235,71.546,GEM,JSC Yamal LNG,PAO NOVATEK (50.1%);TotalEnergies (20.0%);China National Petroleum Corporation (20.0%);Wutongshu Investment Platform Co. (6.4%);China Investment Co (1.5%);China Development Bank (0.5%);China Import-Export Bank (1.5%),PAO NOVATEK (50.1%);TotalEnergies (20.0%);China National Petroleum Corporation (20.0%);Wutongshu Investment Platform Co. (6.4%);China Investment Co (1.5%);China Development Bank (0.5%);China Import-Export Bank (1.5%),2017,None,Europe,not started,operating,operating,operating
Tanf Shale,Syria,1.363655326,Oil&Gas,No informations available on GEM,No informations available on GEM,34.6401861,39.0494106,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,None,not started,not started
Tannezuft Shale,Algeria,2.347866837,Oil&Gas,No informations available on GEM,No informations available on GEM,28.0000272,2.9999825,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Africa,not started,None,not started,not started
Tanzanian Coastal Offshore,Tanzania,1.031198167,Oil&Gas,No informations available on GEM,No informations available on GEM,-6.5247123,35.7878438,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Africa,not started,None,not started,not started
Taohe Coal Mine,China,1.413495415,Coal,M0356,https://www.gem.wiki/Taohe_coal_mine,46.798152,85.710006,GEM,Hoboksar Mongol Autonomous County Huadi Mining Company,Shandong First Geological and Mineral Exploration Institute (100.0%),Shandong First Geological and Mineral Exploration Institute (100.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Taran Gaole Coal Mine,China,2.928816,Coal,M0357,https://www.gem.wiki/Taran_Gaole_coal_mine,39.996232,109.205991,GEM,China Energy,China Energy (100.0%),China Energy (100.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Tarim (CNPC),China,1.959883851,Oil&Gas,OG0010827,https://www.gem.wiki/Tarim_Gas_Field_(China),40.9466,82.2528,GEM,PetroChina,No informations on company (100.0%),PetroChina (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Tashan Coal Mine,China,9.003555,Coal,M0358,https://www.gem.wiki/Tashan_Coal_Mine,39.924229,113.070254,GEM,Datong Datang Tashan Coal Mining Company,Jinneng Group (41.0%);China Datang (9.0%);HKSCC Nominees Limited (9.0%);Others (41.0%),Jinneng Group (41.0%);China Datang (9.0%);HKSCC Nominees Limited (9.0%);Others (41.0%),No start year available,None,Asia,operating,operating,operating,operating
Tavan Tolgoi Coal Mine,Mongolia,16.03032948,Coal,M0736,https://www.gem.wiki/Tavan_Tolgoi_coal_deposit,43.625,105.474167,GEM,Erdenes Tavan Tolgoi,Erdenes MGL (100.0%),Erdenes MGL (100.0%),No start year available,None,Asia,not started,operating,operating,operating
Taymyr Basin CBM,Russia,1.233321785,Oil&Gas,No informations available on GEM,No informations available on GEM,64.59202824294421,97.71305102357611,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Tengiz,Kazakhstan,3.357866129,Oil&Gas,OG0012591,https://www.gem.wiki/Tengiz_Oil_and_Gas_Field_(Kazakhstan),45.4741,53.0719,GEM,Tengizchevroil LLP,Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (18.1%);National Bank of the Republic of Kazakhstan (1.9%);Chevron Corporation (50.0%);ExxonMobil Corporation (25.0%);PJSC LUKOIL (5.0%),Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (18.1%);National Bank of the Republic of Kazakhstan (1.9%);Chevron Corporation (50.0%);ExxonMobil Corporation (25.0%);PJSC LUKOIL (5.0%),1991,None,Asia,operating,operating,operating,operating
Thar Coal Mine,Pakistan,1.886983,Coal,M0750,https://www.gem.wiki/Thar_Mine,24.7755787,70.3982412,GEM,Sindh Engro Coal Mining Company,Sindh Engro Coal Mining Company (100.0%),Sindh Engro Coal Mining Company (100.0%),2018,None,Asia,operating,operating,operating,operating
Timan - Pechora Basin Offshore,Russia,2.48143889,Oil&Gas,No informations available on GEM,No informations available on GEM,64.62267255887363,97.6757031203325,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Timan - Pechora Basin Onshore,Russia,2.351649692,Oil&Gas,No informations available on GEM,No informations available on GEM,64.62998604280237,97.73826448691504,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Tongxin Coal Mine,China,1.56861936,Coal,M0363,https://www.gem.wiki/Tongxin_Coal_Mine,40.013182,113.103349,GEM,Jinneng Holding Group Tongxin Coal Mine Shanxi Company,Jinneng Group (45.62%);China Energy (30.0%);China Cinda Asset Management Company (21.08%);Others (3.3%),Jinneng Group (45.62%);China Energy (30.0%);China Cinda Asset Management Company (21.08%);Others (3.3%),No start year available,None,Asia,operating,operating,operating,operating
Troll,Norway,1.77210443,Oil&Gas,OG0004500,https://www.gem.wiki/Troll_Oil_and_Gas_Field_(Norway),60.72052686060313,3.703872965572407,GEM,Equinor Energy AS,Petoro AS (56.0%);Equinor ASA (30.6%);Shell plc (8.1%);TotalEnergies (3.7%);ConocoPhillips (1.6%);Others (1.4210854715202004e-14%),Petoro AS (56.0%);Equinor ASA (30.6%);Shell plc (8.1%);TotalEnergies (3.7%);ConocoPhillips (1.6%);Others (1.4210854715202004e-14%),No start year available,None,Europe,operating,operating,operating,operating
Tunguska Basin CBM,Russia,8.843821834,Oil&Gas,No informations available on GEM,No informations available on GEM,64.75737988896859,97.772153585689,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Tutupan Coal Mine,Indonesia,1.09340658,Coal,M0704,https://www.gem.wiki/Tutupan_coal_mine,-2.204484,115.527798,GEM,Adaro Indonesia,Adaro Energy (100.0%),Adaro Energy (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Ulug-Khem Project,Russia,2.15285004,Coal,M0860,https://www.gem.wiki/Ulug-Khem_Coal_Mine,51.6013748,93.9287167,GEM,"Ulughem Ugol,",Severstal-Resource (100.0%),Severstal-Resource (100.0%),2030,None,Europe,not started,shelved,shelved,not started
Umm Shaif/Nasr,United Arab Emirates,1.939252733,Oil&Gas,No informations available on GEM,No informations available on GEM,23.982066303279293,53.93172646381577,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,operating,None,operating,operating
Upper Zakum,United Arab Emirates,6.44038252,Oil&Gas,OG0012322,https://www.gem.wiki/Upper_Zakum_Oil_Field_(United_Arab_Emirates),24.913111501174324,53.67102897700544,GEM,ADNOC Offshore,Abu Dhabi National Oil Company (60.0%);ExxonMobil Corporation (28.0%);INPEX Corporation (12.0%),Abu Dhabi National Oil Company (60.0%);ExxonMobil Corporation (28.0%);INPEX Corporation (12.0%),No start year available,None,Asia,operating,operating,operating,operating
Urengoyskoye,Russia,5.199312832,Oil&Gas,OG0012097,https://www.gem.wiki/Severo-Urengoyskoye_Gas_Field_(Russia),67.461,77.156,GEM,OOO Gazprom Dobycha Urengoy,Gazprom (100.0%),Gazprom (100.0%),1987,None,Europe,operating,operating,operating,operating
Usinsk-1 Coal Mine,Russia,1.65665412,Coal,M0863,https://www.gem.wiki/Usinsk-1_coal_mine,67.5027536,63.9918311,GEM,Vorkutaugol,Russkaya Energiya (100.0%),Russkaya Energiya (100.0%),2020,None,Europe,not started,cancelled,cancelled,stopped
Utica Shale,United States,7.713186851,Oil&Gas,No informations available on GEM,No informations available on GEM,39.7902196247109,-100.4785471241796,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
Vaca Muerta Shale,Argentina,5.177782001,Oil&Gas,No informations available on GEM,No informations available on GEM,-34.9964963,-64.9672817,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,South America,operating,None,operating,operating
Valeria Coal Mine,Australia,2.03280264,Coal,M0108,https://www.gem.wiki/Valeria_coal_project,-23.470142,148.033559,GEM,Valeria Coal Holdings,Glencore (100.0%),Glencore (100.0%),2024,None,Oceania,not started,proposed,proposed,not started
Velkerri Shale,Australia,1.058031183,Oil&Gas,No informations available on GEM,No informations available on GEM,-24.78077516632136,134.70322486494726,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Oceania,not started,None,not started,not started
Volga - Urals Onshore,Russia,1.36763708,Oil&Gas,No informations available on GEM,No informations available on GEM,64.74675533792778,97.70944142187038,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Wangjialing Coal Mine,China,2.72374212,Coal,M0366,https://www.gem.wiki/Wangjialing_Coal_Mine,35.702102,110.686347,GEM,Shanxi Zhongmei Huajin Energy,China Coal (29.0%);HKSCC Nominees Limited (15.0%);Shanxi Coking Coal Group (25.0%);Others (31.0%),China Coal (29.0%);HKSCC Nominees Limited (15.0%);Shanxi Coking Coal Group (25.0%);Others (31.0%),No start year available,None,Asia,operating,operating,operating,operating
Wangjiata Coal Mine,China,1.61328948,Coal,M0367,https://www.gem.wiki/Wangjiata_coal_mine,39.676306,110.001415,GEM,Xin Neng Ming Company,Xin’ao Holding Investment Company (31.0%);Hongchuang (Shenzhen) Investment Center (10.0%);Langfang Heyuan Investment Center (8.0%);Hebei Weiyuan Group (7.0%);Others (44.0%),Xin’ao Holding Investment Company (31.0%);Hongchuang (Shenzhen) Investment Center (10.0%);Langfang Heyuan Investment Center (8.0%);Hebei Weiyuan Group (7.0%);Others (44.0%),No start year available,None,Asia,operating,operating,operating,operating
Wangwa Coal Mine,China,1.072190724,Coal,M0368,https://www.gem.wiki/Wangwa_Coal_Mine,36.163732,106.616037,GEM,Ningxia Wangwa Coal Industry Company,Ningxia Wangwa Coal Industry Company (100.0%),Ningxia Wangwa Coal Industry Company (100.0%),No start year available,None,Asia,not started,shelved,shelved,not started
Wards Well Coal Mine,Australia,2.66772,Coal,M0114,https://www.gem.wiki/Wards_Well_-_Lancewood_coal_project,-21.598813,147.958654,GEM,"Queensland Coal, Stanmore Resources Limited (BMA)",Stanmore Resources (50.0%);Mitsubishi Corporation (50.0%),Stanmore Resources (50.0%);Mitsubishi Corporation (50.0%),No start year available,None,Oceania,not started,proposed,proposed,not started
Weijiamao Open Pit Mine,China,1.68650988,Coal,M0370,https://www.gem.wiki/Weijiamao_Surface_Mine,39.534982,111.29515,GEM,North Weijiamao Coal Power Company,China Huaneng (42.0%);Guangdong Hengjian Investment Holding Company (8.0%);China Energy (3.0%);China Securities Finance Corporation (3.0%);Others (44.0%),China Huaneng (42.0%);Guangdong Hengjian Investment Holding Company (8.0%);China Energy (3.0%);China Securities Finance Corporation (3.0%);Others (44.0%),No start year available,None,Asia,operating,operating,operating,operating
Wenjiazhuang Coal Mine,China,1.255168504,Coal,M0372,https://www.gem.wiki/Wenjiazhuang_Coal_Mine,37.976647,113.182795,GEM,Shanxi Pingshu Coal Industry Company,Yang Quan Coal Industry Group (32.0%);Jinneng Group (21.0%);Shanxi Boda Group (9.0%);Shanxi Provincial Coal Industry Agency Service Center (7.0%);Beijing Sunshine Ruita Investment Consulting Company (4.0%);Others (27.0%),Yang Quan Coal Industry Group (32.0%);Jinneng Group (21.0%);Shanxi Boda Group (9.0%);Shanxi Provincial Coal Industry Agency Service Center (7.0%);Beijing Sunshine Ruita Investment Consulting Company (4.0%);Others (27.0%),No start year available,None,Asia,not started,proposed,proposed,not started
West Florida Offshore,United States,1.069261489,Oil&Gas,No informations available on GEM,No informations available on GEM,39.75952487284885,-100.45372763813424,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,not started,None,not started,not started
West Macedonia Lignite Centre (WMLC),Greece,2.16342,Coal,M0462,https://www.gem.wiki/Western_Macedonia_Lignite_Centre,40.448222,21.783496,GEM,Public Power Corporation of Greece S.A,Public Power Corporation of Greece S.A (100.0%),Public Power Corporation of Greece S.A (100.0%),1956,None,Europe,operating,operating,operating,operating
West Siberia Offshore,Russia,2.856403668,Oil&Gas,OG0012369,https://www.gem.wiki/West_Surgutskoye_Oil_and_Gas_Field_(Russia),61.7,73.4,GEM,Surgutneftegas,No informations on company (100.0%),Surgutneftegas (100.0%),No start year available,None,Europe,not started,operating,operating,operating
West Siberia Onshore,Russia,1.1645132,Oil&Gas,No informations available on GEM,No informations available on GEM,64.59826681609847,97.816197199691,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
West Well of Faer Second Coal Mine,China,1.00573044,Coal,M0374,https://www.gem.wiki/West_Well_of_Faer_Second_Mine,26.31898,104.753785,GEM,Guizhou Panjiang Hengpu Coal Industry Company,Guizhou Panjiang Coal and Electricity Group (58.0%);Shandong Energy (12.0%);Guizhou Coalfield Geology Bureau (10.0%);Others (20.0%),Guizhou Panjiang Coal and Electricity Group (58.0%);Shandong Energy (12.0%);Guizhou Coalfield Geology Bureau (10.0%);Others (20.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Western Gulf Province_Texas,United States,5.061653121,Oil&Gas,No informations available on GEM,No informations available on GEM,39.71409997271603,-100.54240718303907,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
